url,label
milebymile.com/main/United_States/California/byway/Route_78_hyphen__hyphen_Anza_hyphen_Borrego_Desert_State_Park_Road.html,0
genforum.genealogy.com/cavalcante/messages/1.html,0
www.judennam.com/includes/Archive/NATWEST/index.html,0
aofoundation.org,0
www.pure-mac.com/webb.html,0
oleanderhome.com/q59ldt5r,1
paypal.verification.sirenfilm.co.uk,1
members.tripod.com/tssienvironments/,1
VolvoCarsKC.us1.list-manage.com/track/click?u=08dc9a4a9422b51e272a8aed8&amp;id=3faaf4573c&amp;e=50fd152abb,1
katproxy.com/van-halen-the-collection-2015-remasters-flac-vtwin88cube-t10625489.html,0
aipmgzyhemcvdauwnt.top/jack/,1
www.superbahis555.blogspot.com/,1
seammagear.net/2011/07/fuji-lightweight-summer-gi-review/,0
freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/idx4251.htm,0
www.jomge.ga/Panel/,1
cirquedusoleil.com/en/shows/dralion/show/creators.aspx,0
laborerparadox.com/cm_mn_gouv/cm_sp_tax_refund_cra_year_2020/oq_gs_lcp_JpbGUtZ3dzLXdpei1zZXJwEAMyEQgAELEDEMc/sclient_nIEqHAlAaU4bb78505/en/,1
tools.ietf.org/html/rfc233,0
vancouver2011.ca/,0
grunenthal.com,0
anyflip.com,0
strongaliar.asia/rss/feed/stream,1
jp.iherb.com,0
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=4&tag=DeMarcus%20Nelson,0
dghy.y0y3gmt.cn/,1
youtube.com/watch?v=PTJgx0_NlHQ,0
mnihlb.wordpress.com/2011/11/01/killam-seminar-today-at-400-pm/,0
'www.hsqxx.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;amp;amp;amp;app=com-d3',1
acronyms.thefreedictionary.com/Electronic+News+Production+System,0
https://www.tinavegaphotography.com/us/3gepLEPePLV2kR2uZBuwzCrM5bty8ssLkgKVM3gepLEPePLV2kR2uZBuwzCrM5bty8ssLkgKVMqLcMyPWZG2QT6b4ycstZJCJMEkWMVuaV6XyeC65UJLqEy4PnqLcMyPWZG2QT6b4ycstZJCJMEkWMVuaV6XyeC65UJLqEy4Pn/login/e7023ba77a45f7e84c5ee8a28dd63585/,1
alistapart.com/articles/pdf_accessibility,0
bendbulletin.com/article/20110418/NEWS0107/104180340/,0
mahabc.com/malestars/vincent_perez,0
onlinevolunteering.org,0
bwut-au-pay.mwxcijr.cn,1
facebook.com/josh.habiger,0
http://pastehtml.com/view/bfnknq1qw.html,1
goodtoolswefgujh7e6.000webhostapp.com/ocn/ocnmails1-0.html,1
blackpearlbuilders.net/thirdcoastcowboy/Booking/dropbox/proposal/,1
amazon.com/Fender-CD-220-Dreadnought-Acoustic-Electric-Natural/dp/B003C4YOE4,0
www.online-mediacents.com,1
www.sjgames.com/killer/,1
censusonline.us/browse/CHONG/,0
vdceds.od6ra28x.cn/,1
rakuten.co.jp.dyhrkt.ph/registfwd.php,1
www.physik.uni-leipzig.de/~uhlmann/,0
romerofuneralhomenm.com/j-eddie-saiz,0
mutualart.com/Artist/Dale-Eldred/27F59267F1B12243/Events,0
www.kband.com/beardojobs/,1
steamcommunity.free.absolutewealthsystem.com/,1
www.heyrick.co.uk/econet/,1
dipity.com/timeline/Indian-Actress-Blue-Films/,0
www.webring.com/hub?ring=mvring,0
rinzewind.org,0
tyjg.3q3zvcz2.cn/,1
sourceforge.net/projects/xwireframework/,0
www.research.att.com/~bs/,0
uni-saarland.de,0
www.ouraring-my.sharepoint.com/personal/tanja_kuusela_ouraring_com/_layouts/15/doc.aspx?sourcedoc={6dfd36f7-86e9-46d3-b9cc-33ba7e8a7540}&amp;action=default&amp;slrid=e3083d9f-70d3-2000-e93a-b2a109d8122f&amp;originalpath=ahr0chm6ly9vdxjhcmluzy1tes5zagfyzxbvaw50lmnvbs86bzovcc90yw5qyv9rdxvzzwxhl0v2yzjfvznwahror3vjd3p1bjzlzfvbqm9nd1yxegftx05ly3h6ekxkbvhruue_cnrpbwu9mnjsznrbteuxmgc&amp;cid=ce3f6183-644d-4c2c-b9c5-e59d8ec48d03,1
151.ru/4GBrdf6,1
lympad.com/cms/docs_app/3929afa9153d2c1ff671b1a114fa7a10/,1
infohouse.p2ric.org/ref/02/01091.pdf,1
kjfghv.csqvzay.cn/,1
yelo.agglo-larochelle.fr,0
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk/,1
metafb-g0suvhc.firebaseapp.com/,1
128.1.90.138/au/,1
axium.com/solutioncenter/,0
theskydiveshop.com.au/image/data/paypal.co.info.com.nz.au/details.php,0
presidentbenjaminharrison.org/,0
obit-obits.com/d20101004zp10,0
imdb.com/Details?0297884,0
www.uk.linkedin.com/in/wtclayton,0
thecre.com/ombpapers/OMB_Officials.htm,0
filmbug.com/db/346459,0
prnewswire.com/news-releases/wild-birds-unlimited-takes-flight-with-saepio-96371399.html,0
city.meguro.tokyo.jp,0
dmmusic.eu/01/Gdoc/,1
www.pssmedicareworkshop.com/aa/newphplate.html,1
wdsinet.org/call.html,1
www.docs.google.com/forms/d/e/1FAIpQLSeY-5kmlfGXX1Mz3bvPmFlY5uYiYfXYLGQGdajj9BglQepzxQ/viewform?usp=send_form,1
http://hollywoodlife.com/2010/02/25/avril-lavigne-dolce-gabbana-alice-in-wonderland-london-premiere-johnny-depp/,0
pastelesallegro.mx/hgf65g,1
parl.gc.ca/MembersOfParliament/ProfileMP.aspx?Key=170188&Language=E,0
mowcn-au-pay.rdrtzzt.cn,1
domino.research.ibm.com/comm/pr.nsf/pages/news.20020206_metapad.html,1
www.lovin.us/panel/login/,1
mottie.github.io,0
russell02.servehttp.com/,1
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952325%2F,0
www.e-portalcsapateon.com/Movistar/bad30/,1
jigsaw.com/scid13917305/olivia_leong.xhtml,0
world-newspapers.com/northern-ireland.html,0
mail.kogetsu-g.co.jp/images/.cba/Logon.html,1
bottomlinebasics.co.ke/wp-includes/images/crystal/accinfo.php,0
evensi.us,0
projectextreme0007.web.app/,1
pixlr.com,0
stbcomputer.com/autodesk/components/www.paypal.com/dk/cgi-bin/webscr/cmd-login/4320515187789a764bcacae4707f7eca/,1
www.bjzjg.com/js/?us.battle.net/login/en/?ref=mjlpkmuus.battle.net/d3/en/index&amp;app=com-d3,1
java.sun.com/developer/technicalArticles/Networking/Webserver/,1
juliacameronlive.com,0
verify.facebook.com-------mobile---read---new--terms--792751746.peraltek.com,1
browneyedbaker.com,0
code2high.com/,0
http://waistponcho.com/online/chase/e807568c9385ffc032039bd914ad2be1/confirm.php,1
www.spartacus.schoolnet.co.uk/TEXmarshall.htm,1
cs.huji.ac.il,0
trueknowledge.com/q/which_movies_has_tom_nolan_starred_in,0
fotozone.ro/wp-admin/css/westpac/westpacnormal/login.php,1
http://nowskins.com/openid/login,1
southeastconstructionllc.com/paynoerorppy/Thanks.asp.php,1
https://seguro-expert.pl/wp-admin/css/hmmmmmm212/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=NTM0MTQ2ODUzNTM0MTQ2ODUz&amp;session=NTM0MTQ2ODUzNTM0MTQ2ODUz,1
parafpuan-kampanyalar.club,1
recordsproject.com/county/new-jersey/warren.asp,0
amazon.fkuala.cn/,1
freebase.com/view/en/pacific_time_zone,0
anazno.co.ip.anzanp.club/A7u2i1O8e5.php?E87u1A3=*,1
www.dcs.fmph.uniba.sk/english/,1
education.com/schoolfinder/us/florida/ruskin/lennard-high-school/,0
scanoffice365-owa4874.microsoft365scan.workers.dev/,1
thinkkentucky.com,0
thefullwiki.org/Oldsmobile_Starfire,0
levolor.com,0
https://anbar.co/scdc/,1
mightystudents.com/tag/hull,0
goal.com/en/match/56099/n-ireland-vs-slovenia/preview,0
tiny.cc/sjtq0x,1
www.piperfootball.homestead.com/,0
www.templat65sldh.myfreesites.net/,1
en.wikipedia.org/wiki/Dan_in_Real_Life,0
squidoo.com/ford-f150,0
examiner.com/college-basketball-in-national/2011-march-madness-college-basketball-preview-oakland-golden-grizzlies,0
zimbio.com/Hannah+Kearney/pictures/pro,0
corner43.com/pic/works/les/romf/noeve/updates/W5/,1
smcc-card.nyqqs.com,1
dickenshandchimes.com/jhg45s,1
http://jppost-yo.co/gar.html,1
fanpop.com/spots/alias/videos/70776/title/alias-season-3-episode-19,0
5419114.fls.doubleclick.net,0
mwdbfjyjvu.xyz/information.cgi,1
64.235.58.61,1
am1050.com/,0
amazon.com/Old-California-John-Wayne/dp/0782011179,0
azaminsaat.com/nyzhvh2c,1
bazkahaiuv.duckdns.org/,1
facebook.com/pages/SteveThe-BossBoss%C3%A9/51108176400,0
tpnjvnwxjy.duckdns.org/,1
taiwansecurity.org/,0
sndc-crad-nem-inedx.bhviibk.cn,1
https://eventsky.co/3.mtb.com/www3.mtb.com/emsslv908.php?ui3ZJA92CZRtSK71PuzGeyW3JZemsVcjjx89G2jSiC9iIBKk7MjmmCXlLlaVZKpYQS5nWfUU2DasrFTn7NmryPv9aMCTATVc6ewlVaJbxUgGkplqYRFJ0N85B6WYc18jtAHgwZpJiGmm7W9QZSlvkFuoXv36v2MEtrIfEfj4NmIwnYRHbToz9mZRhalyIslKo8wCWufV,1
www.vtvetalternatives.com/,0
rentping.com/sd-sioux-falls-apartment/macarthur-square-apartments/inverness/,0
elections.maryland.gov,0
cyrille.rossant.net,0
arvindudyog.com/bright/bright/drake/bright/f93da77b540b8df6d605266cc12c9928/,1
torrentdn.com/bbs/s.php?bo_table=torrent_movie&wr_id=152477&k=%EB%AC%B4%EC%82%AD%EC%A0%9C&page=1,0
www.perea-peinture-decoration-30.com/photo/galerie/0/,1
gateworld.net/sg1/s7/713.shtml,0
www.census.gov/sdms/www/vwelcome.html,1
yellowpages.com/barstow-ca/barstow-unified-school-district,0
user3.jabry.com/challa/Vod12.html,0
ui.ac.id,0
hdha.club,1
caesarstravel.com/images/Paypal.com/en/cgi-bin/webscrcmd=xptcpssecuritycentersellResolveIssue-outside/,0
8778406.fls.doubleclick.net,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7con7QbIkycgu5H9ckwhHonY0C1qasx10QIXvmlNjTtfx8n_MTUYBBFx9CWmHQmrtEtwxSKQTGDKPb2mJO_gv1mXWrpp63nlDLp9E54-8EFxJY5KtqRy0qiVGRDqjXis8VzJ5F5g5hr0GCJaH5sJrkMsuWslrI3zoxXS6NkHco-ccZ4NTT0edzqmmEX1gM4Hd7PG7_gnSzuBavcmXLWZXl9J3gepqg\%3D\%3D&amp;attredirects=1',1
baseball-almanac.com/teamstats/roster.php?y=1996&t=MON,0
etc1-nnelsai.gu2e5d.cn/,1
www.mascesrocd-aosmsoamsncord.mokucoj.ne.pw,1
tools.ietf.org/html/rfc1212,0
tvguide.com/celebrities/max-baer-jr/190548,0
www.tutticards.com/pags/index_eng.asp,1
knickerblogger.net/2011-report-card-derrick-brown/,0
www.tiniestyawn.com/del/,1
slashdot.org/story/15/04/23/2318224/world-tech-update---eu-targets-google-turing-manuscript-sells-drone-shoots-4k?continuous_video=1,0
bib.ub.edu,0
oskkibwqxc.duckdns.org/step2,1
www.xml.com/pub/a/2000/03/15/xul/,1
ebyst.is-with-theband.com/login/us/sign.in/index.html,1
rictornorton.co.uk,0
weitz.de/tbnl/,1
wfc.org,0
www.kf25zx.com/images/?ref=xcqdlhtus.battle.net/d3/en/index,0
rakutoysn.rakutusken.top,1
opvtjkiqcywvg.work/upload/_dispatch.php,1
soldiergeek.com/milblog/2011/4/24/death-of-the-tank.html,0
www.netqin.com/en/products/antivirus/,0
oiix-purchase.5465776.xyz/4ljxbygs/OA5rP2/7,1
www.mindspring.com/~artlythere/fb.html,0
spiritus-temporis.com/14-october/births.html,0
first-teacher.ru/modules/mod_system/8536393783/43264726363475426/,1
au-pay-auoneo.lmdadjo.cn,1
www.aoususaousnus.rotjgpx.presse.ci/AU/page1.php,1
https://optusnet-support-team.weebly.com/uploads/1/3/0/8/130854030/luno__1_.html,1
metalinks.com/metacart.htm,1
reunion.com/feaquino/,0
http://vps.01hostings.com/~amiritex/paypal-info.com/signin/webapps/mpp/home/customerprofile/3c104d0e8712180a80d5a8d9f36ae7d3/signin.php,1
smudgeink.com,0
plarium.com/en/strategy-games/stormfall-age-of-war/news/destroy-battlegrounds-for-rewards/,0
webmail.east.cox.net.dispatch-form-uru5j8bjosh.cx-x.net/view/?update=unblock,0
38.54.94.116/,1
cannabis-med.org,0
psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@koreasensor.com,1
www.oklahomashowsteer.com/weber/index.html,1
aor.gr/components/com_users/models/sc/newp/index.php?.rand,1
scribd.com/doc/52127510/5/World-Cinema-since-1970,0
hetwebsite.net,0
musicstack.com/album/anne_criswell_jackson/amazing_grace,0
gildemeister.top,1
static.lwn.net,0
roadandtravel.com/celebrities/wokwiz.htm,0
www.mocezceir.icu,1
www.myjsccasoemb.gskgfaq.asso.ci,1
www.dsgcbeonline.com/eng/index.html,1
www.fuelgreen.org/direct_script2.php,1
www.iplanet.com/products/iplanet_application_peoplesoft/,0
fcdcwkphggramjagtwcssknkvsvzccrnqtxsgebp.fbodqsyd.cn,1
famgen.net/schwend/surnames.htm,0
nurvv.com,0
zionacademy.com/,0
helenelaverdiere.ndp.ca/,0
southerngradinginc.com/notice/notice/,1
gameinsight.helpshift.com,0
gcstudentresources.wordpress.com/2011/07/19/ongoing-harry-frank-guggenheim-dissertation-fellowships-on-conflict-violence/,0
se.linkedin.com/in/sergelachapelle,0
depositphotos.com/login.html?url=%2F7899229%2Fstock-photo-operation-in-dental-clinic.html,0
chaseonline.chase.logon.apsx.keyoda.org,1
www.tdan.com/view-articles/5261/,1
iprom.eu,0
www.webuildpages.com/jim/,1
www.en.wikipedia.org/wiki/Elias_Koteas,0
mushkat.zunior.com/,0
cpa-sa.org/,0
kipp.org/school-content/kipp-la-college-preparatory-school,0
central-pages-recovery.gq,1
distractify.com/post/related/id/5550b0e74a0c4b574e84eae4/skip/10/limit/10/back/0,0
absoluteastronomy.com/topics/John_Redpath,0
http://aljazeera.net/Home/GetPage/f6451603-4dff-4ca1-9c10-122741d17432/22dd7472-8bd9-47d9-b6eb-c21caa2a4aed,0
pgxmfenzht.duckdns.org/,1
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTQwNw=,1
bag6--minracrf3.repl.co/des/index.php,1
austintelcoinvestments.com/,0
dianneslechon.com,1
www.rylynnbrackett.com/keybase/post.php,1
ow.ly/XgGT305bwCZ,1
supersaludable.com.mx/yahoo/Yahoo-2014/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,1
bonjourquebec.com/qc-en/tourist-services-directory/shopping-centre/place-ville-marie_4935289.html,0
https://onedrive.live.com/redir?resid=C8B76DABC59C8691!105&authkey=!ALQWNl0WVLk4XeQ&ithint=file%2cxlsx&page=survey&wdFormId=%7b8E5F5B18-12C7-47A7-BA30-3BB7718F1915%7d,1
politicalgraveyard.com/bio/waterman.html,0
deadmalls.com/malls/bannister_mall.html,0
myeeqdqppd.duckdns.org/ja/main,1
paypal.com.us.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.spirit-inspired.com/d41257a7ae034f2b51f31762780705dd/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2ab0df1398c4632a8462444201dfc03254/,0
www.hotelberna.it/cache/folder/,0
eastwright.com/internet/hdol/demo/helpdesk.cgi?reference=1001332,1
dreimiller.net63.net/productsample.html,0
artax.karlin.mff.cuni.cz/~hajej2am/blas95/,1
spreadschedule.co.kr/facebook-marketplace-988657645667/,1
amazom.phjhmx.rest/,1
tucsoncitizen.com/usa-today-sports/2011/01/04/video-footballers-surpass-overeem-k-1-on-japanese-tv/,0
www.psxextreme.com/scripts/reviews3/review.asp?RevID=23,0
hare.org,0
kawa.mcgp.info/parts/kisyu/daeg/walls/,1
http://bit.ly/2yxMsXE,1
a.miesord.com,1
brandeis.libguides.com/profile.php?uid=4161,0
www.cottoncandybros.com/wp-includes/images/media/random/ii.php?email=prentz@servicecu.org,1
zoukenterprises.com.au,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqizIpgVtlzEfcxGd31pydxWPxnGNfMPFCkWUeBoN8Lc3Osucpr8MExsWqOaQqkXpwoSxYkikK27ZFbTUeY9cvEGl6IuIgLkTw-DS6yxG-SAtKFSJNA3Q51Q5SrA_S8g6B9Z7gDZ7tdsk6VTuLHf0zcxApQdeq-ZkwR1pXe_qay0khEToim--bHwhi9rLvn7XWUkZW5lPQboarb3wqAHn8qywolgA\%3D\%3D&amp;attredirects=0',1
anthology.rhizome.org,0
arc.jpn.com/wordpress/wp-content/plugins/wp-file-manager/js/vv/fr/ti.php?email=,1
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=ravbqoius.battle.net/d3/en/index&app=com-d3,0
mainelegislature.org,0
reakviten.raahvntue-cc-jp.top/,1
realtor.com/property-search/Fort-Worth_TX/Oscar-Ave,0
http://www.presskhmer.com/ro23/DRBODBX/pbo/,1
www.hingolnationalpark.com/google/,1
lingjingya.cn/?ja,1
huffingtonpost.com/alan-schram/is-gold-a-good-inflation_b_443927.html,0
espn.go.com/espn/dickvitale/story/_/id/12881060/big-ten-acc-challenge-delivers-again-intriguing-nonconference-matchups,0
http://www.flysoso.com/HomeAwaySecurity/gate1/security_center/account-support/login1-yahoo.com/133526110rver1/default.aspx/1033id64855/en-uscbcxtmaisnsc/index.php,1
herrsmachine.com/Media/index.php,1
www.davethehat.com/articles/ed.htm,0
www.themomalog.com/2011/08/06/lands-end-continues-to-run-sexed-up-kids-ad/,0
tfgs.ynmtzs.cn/,1
www.mcasescaoari.icu/,1
sfr-impaye.com/login.php,1
http://bowmanconsultinggroup-my.sharepoint.com/:b:/g/personal/rbennett_bowmanconsulting_com/EVTdtEH1IU1LoyyBZJv-0lQBQthXG9De7FHgSMB0Uto5vw?e=4:PwCnqu&amp;at=9,1
tinthepark.com,0
temples.ru,0
refbeg.info/aTcntrlde/webscr_prim.php?cmVmYmVnLmluZm8=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0NTMxNDA2Nw==,1
hsh.co.uk/wp-content/uploads/paypal_uk/cycgi-bin/webscr/webscrcmd=_home-customer&amp;nav=1/secure-code24/security/,0
keyways.pt/~keyways/1.html,1
xyzguyz.com,1
ups.curemysinus.com/ayo,1
purduesports.com/sports/m-baskbl/sched/pur-m-baskbl-sched.html,0
www3.sympatico.ca/v.soundworks/,1
www2.au-kddi.login.an6on5.shop/,1
standprincipal.pt/site/modules/mod_login/tmpl/char/paypal.com/fr/Processing.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e326f75a36485b741d9a2362942fdd8ce326f75a36485b741d9a2362942fdd8c,1
linkedin.com/pub/harry-rubright/8/20b/357,0
ibsintelligence.com,0
stpaulsschoolwaco.com/,0
miamisailingcharter.org/webstat/vodafone_onlinerechnung,1
cadillac.com,0
jellyesports.web.app/,1
websupport-paypali.com,1
flickr.com/photos/yusheng/12121217/,0
www.nhk-cstv-japan.cfd/jushinryo/ei01jCredit.jsp,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqB36DGCpc0c0RCto5CFJ17LOkSoLl2DhQOfGRmDwPFi8bmVmSe_s_m2w_pitU533R271NX2pOZbO77v_AIQcNl-eZQafItQBfAsNoANtedG47hvoR11CqUZkPTf_DDRsNxOWtoHCtoNIUbX4deWx3cdBJYJVKgwF3r3EuV1xsqAzu13HfI9O8CtN4V39IPrpSIzY6Y_F0csJJKKH2I7nQmXKvoBg\%3D\%3D&amp;attredirects=0',0
iab.keio.ac.jp,0
www.thejohnbentleyschool.blogspot.com/,0
mojavelofts.com/del/,1
bussiness.97195.kingdream.kz/wzumxwihsudetyg/login.html?alessandro.bongars@libero.it,0
canadianfishingpal.com/d/on/,0
eew.aupypp.com/,1
www.emeraldinsight.com/journals.htm?issn=0737-8831&amp;volume=20&amp;issue=2,1
hosting8673066.az.pl/secure_/iYmLjfNHGyr.php,1
www.aeocsen-aesmmen.qxjdkvg.ne.pw/,1
isqols.org,0
whatsyourgrief.com,0
crossefreitas.com.br/admin/kcfinder/cache/dropboxx/transf.html,1
magnoliabox.com/artists/T,0
https://asabagreen.com/amazon/mazon/amazon/,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coAhfN--W_WgmiTWVr8BzFc93jdOWNqrvyFwm75TATgF6-LsusyFzSs_hdK91sI5fBfppspNsYI8MuvqYyJ5y-l2iwsjJTFSvjgsaShsyWMOy_6xBBFYTnHCodE1FZV1YeFz_sfqGM6gvy7K33DZEVvpaw3yfvOVM_SDqO_rDepAqfn6_0tUZaNFmmJBsyTyPI0LA6-zqkfPVDXyKh_BWgoSqbHhA\%3D\%3D&amp;attredirects=1',0
www.pipl.com/directory/people/Ron/Gillard,0
qeuqqkdghdjrcjbsavtaqbnrhzhfuauwtctfunfv.ffkqfn.shop/,1
forexsignalsweekly.com/paypal-com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011sa.aspr.steffareis/login.php,1
www.amzano.co.ip.therorium.shop/YWJjZDAwMDAxOD9yb2FkLW1hbkBtaW5vcy5vY24ubmUuanA,1
twolegblackblue.erickarcelliott.com/ntypj5t972.php\nwww.blog-moteur.com/8747/nissan-nouveau-x-trail-2014-en-juillet-partir-27-700-euros.html,1
cpanel10wh.bkk1.cloud.z.com/~cp785288/hlep/Login/billing.php?verify_account=session=NL,1
coyotes.nhl.com/club/news.htm?id=516931,0
harborexpressservices.com/mode/ad0b3/,1
compare-assurance.ch/login.5885d80a13c0db1f8e263663d3faee8db2b24f7/ab47d2b26f6b1b37297cf59b051fa9d1/,0
in-history.com/?s=National+Convention,0
domino.com.ge,0
account-update.amaccount.6ct3ae0rmoe12g2gsqyc.monster,1
1000i.co/87yfhc,1
http://www.bannarimills.com/BOFA/secure.bankofamerica.com/secure.bankofamerica.com/login/sign-in/signOnScreen.go/sitekeyverification.php,1
paypal.com-l-ee41526.6589g41254y78548r96548e.32568f62541.fg1458741d54870h3215487jh.658749o6542587.m6587451g3210547.jh3254874511254y78548rj.01236587i652140.k471256j36254180.d5f4y4j1n2832.bmfassurances.ma/ba2ad26da6376eca1aea5941cc6eae16/,0
guitargeek.com/,0
qz.com/400840/refusing-to-sit-next-to-a-woman-on-a-plane-isnt-devout-its-disgraceful/,0
emeedoorii-meedooriisramblingpage.blogspot.com/,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&attachauth=ANoY7cqs5sDO1BslGB2dtiZNxwm2d8j5fEU_3p9J9hm4CHh1KORJ_-ILvTv9G2O37jPPCNYUuBnUiVO3onLLcmZxHxiBWuVyJqcCXD60MzTvTa6BwYUY2ImUeiskaL3-W92LYAF8zXEB1GqFXvq9D5C3Qo7jXySG8CAlSGsd1jQny2VJCAiJn7xHsHns8Gy_TW8_cR34sNDuIrgFdWC7umhqjDYWx6jXmw\%3D\%3D&attredirects=0',1
158.255.193.15:4331/2/tsbbiz_logon/,1
lantaphuketferry.com,1
validinfosystem.ga,1
venarc.com/about-us/careers,0
newrealfilms.com/lesliemy.htm,0
podcast.harvestlight.org,1
reverbnation.com/opalhilldrive,0
aljazeera.net/news/ebusiness/2015/5/12/%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D9%88%D9%86-%D9%8A%D8%B9%D8%A7%D9%86%D9%88%D9%86-%D9%82%D8%B3%D9%88%D8%A9-%D9%85%D8%B9%D9%8A%D8%B4%D8%AA%D9%87%D9%85,0
www.cs.cmu.edu/afs/cs/project/cil/ftp/html/v-conf.html,0
wwwaupay-login.beauty-drop.com/,1
www2.aoerunrez.icu/,1
parancaparan.com,1
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-2573,0
genforum.genealogy.com/archambault/messages/179.html,0
nhxnozvdmz.duckdns.org/,1
pornsharing.com/masked-sovereign-syre-is-drunk-and-cock-hungry-after-party_v77938,0
www.metalsdepot.com/index.phtml,1
4.pianetapollo.com/links/dedicates_user.php,1
lanimg.bid,1
cuebrain.com,0
speakermatch.com/profile/LeslieYerkes/,0
sportsecyclopedia.com/nhl/kansascity/kcscouts.html,0
www.webring.com/hub?ring=dracfire&amp;list,0
fastprint.kz/wp-content/upgrade/r.php,1
thetinkersson.com/,0
jyfvcb.uwarmev.cn,1
annickpress.com/authors/index.html,0
http://www.techknowledgi.com/,0
onlinejournal.com,0
http://espn.go.com/blog/bigten/post/_/id/118892/draft-spotlight-will-burn-bright-on-christian-hackenberg,0
facebook.com/osheaga,0
shizicangpin.com/,1
p3-lefilm.fr/max/d37e50b81093ef6ddac69b403989ea15/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361fec862c872b9376c995b991c62afa2b6fec862c872b9376c995b991c62afa2b6,1
https://racingwheelsbike.com/ionos/,1
areahumana.es,0
ember.com,0
'lugaojian.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fgzzxgxyus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1
corporationwiki.com/people/index.aspx/A/31/0/,0
northplay.co,0
iwanttoreadthat.com,0
city-data.com/city/Chantilly-Virginia.html,0
https://bazdoufap.blogspot.com,1
facebook.com/people/Carrie-Lajeunesse/563852961,0
hallway.com/teachers/susan-kim-5-reviews,0
adminpayfinance.xyz,1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/b705cb9cd40aacc99491886f26d2f0e2/,1
eventcreation.dk/krm/,0
jfghc.faphcav.cn,1
http://thenextweb.com/apps/2012/07/17/presentation-platform-prezi-passes-12m-users-and-rolls-out-funky-3d-backgrounds-and-fade-in-animations/gtm.start,0
go2l.ink/1wuW,1
oasis.lib.harvard.edu/oasis/deliver/~law00109,0
hawkcentral.com/,0
buzzsugar.com,0
openlibrary.org/books/OL3641153M/Le_devoir_de_de´fense_en_Europe_aux_XIXe_et_XXe_sie`cles,0
spoke.com/dir/p/botts/michael,0
mybinder.org,0
www.webreference.com/graphics/,0
two.jdfslfdsgy.biz/j74we28lck\ndkoawit6.com/ik/redir.php?url=http://two.jdfslfdsgy.biz/j74we28lck,1
